Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Mother's qualification;Father's qualification;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;42;1;8014;0;1;150.0;19;2;6;148.0;0;0;0;1;0;0;26;0;11.66;0;0;6;8;5;12.0;0;9.4;-0.8;-3.12;1
1;17;2;9254;1;1;125.0;37;37;8;122.6;1;0;1;0;0;0;20;0;11.75;0;0;6;6;6;13.16;0;11.1;0.6;2.02;3
1;1;1;9670;1;1;131.0;37;37;9;123.0;1;0;0;1;0;1;18;0;11.66;0;0;5;6;4;13.5;0;7.6;2.6;0.32;1
1;39;1;9853;1;1;130.0;37;19;5;102.5;0;0;0;1;0;0;27;0;13.2;0;0;6;10;5;12.0;0;7.6;2.6;0.32;1
1;1;2;9500;1;1;123.0;34;34;90;113.3;1;0;0;1;0;0;20;0;11.95;0;0;7;8;4;11.95;0;7.6;2.6;0.32;3
1;1;5;9853;1;1;141.0;37;19;5;133.0;1;0;0;1;0;0;18;0;12.4;0;0;6;12;5;10.4;0;9.4;-0.8;-3.12;3
1;7;1;9500;1;3;140.0;1;1;5;140.0;0;0;0;1;0;0;33;0;14.35;0;3;8;10;6;14.58;0;16.2;0.3;-0.92;3
1;43;1;9853;1;1;140.0;3;1;3;128.3;1;0;0;1;0;0;35;0;1.261;0;13;19;19;19;12.78;0;12.4;0.5;1.79;1
1;44;1;9991;0;39;140.0;37;19;8;140.0;0;0;0;1;0;1;26;0;12.66;0;2;6;7;6;13.16;1;9.4;-0.8;-3.12;1
1;39;1;9773;1;19;133.1;19;19;4;104.0;0;0;1;0;0;0;27;0;12.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;3
1;18;3;9070;1;1;131.0;1;37;5;122.3;1;0;0;0;0;0;19;0;12.16;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;3
1;17;2;9254;1;1;143.0;1;19;6;135.0;0;0;0;1;0;0;20;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;3
1;18;2;9147;1;1;132.0;3;3;7;119.1;1;0;1;0;0;0;20;0;10.0;0;0;5;9;3;10.57;0;10.8;1.4;1.74;3
1;43;1;9238;1;1;143.0;1;37;9;126.6;0;0;1;0;0;0;21;0;11.5;0;0;6;12;4;10.0;0;9.4;-0.8;-3.12;1
1;17;3;9500;1;1;141.0;38;1;4;129.0;1;0;0;1;0;1;18;0;13.05;0;0;7;7;6;13.05;0;7.6;2.6;0.32;1
1;39;1;9085;1;1;133.1;1;19;9;162.3;1;0;0;1;0;0;24;0;11.0;0;0;6;6;0;0.0;0;8.9;1.4;3.51;3
1;17;4;9070;1;1;148.0;1;3;1;163.4;1;0;0;1;0;0;20;0;11.5;0;0;6;6;6;12.0;0;16.2;0.3;-0.92;1
1;1;1;9254;1;1;125.0;19;38;8;121.5;0;0;0;1;0;1;21;0;12.0;0;0;6;6;6;12.5;0;13.9;-0.3;0.79;1
1;1;1;8014;0;1;120.0;1;37;3;122.8;0;0;0;1;0;0;23;0;10.0;0;0;5;12;1;10.0;0;9.4;-0.8;-3.12;1
1;39;1;9147;1;1;140.0;12;3;3;118.0;1;0;0;1;0;0;24;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;3
1;51;1;9853;1;1;139.0;1;1;10;134.0;0;0;0;1;0;0;21;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;3
1;1;4;9500;1;1;142.0;38;38;8;129.8;1;0;0;1;0;0;18;0;12.24;0;0;8;8;7;12.24;0;12.7;3.7;-1.7;1
1;39;1;9991;0;40;130.0;19;1;4;152.0;1;0;0;1;0;0;27;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;3
1;18;6;9500;1;1;126.0;37;37;5;122.8;1;0;0;1;0;0;18;0;1.293;0;0;8;8;8;1.293;0;9.4;-0.8;-3.12;1
1;7;1;9119;1;3;150.0;3;2;2;150.0;0;0;0;1;0;0;35;0;0.0;0;0;5;0;0;0.0;0;13.9;-0.3;0.79;3
1;1;1;9853;1;1;130.0;19;19;8;131.8;0;0;0;1;0;0;18;0;12.57;0;0;7;8;7;14.42;0;11.1;0.6;2.02;1
1;39;1;9500;1;1;120.0;1;3;121;105.9;0;0;0;1;0;0;35;0;11.81;0;0;3;3;3;11.33;0;11.1;0.6;2.02;1
1;1;1;9085;1;1;138.0;1;1;7;132.1;1;0;0;1;0;0;19;0;13.75;0;0;5;13;4;14.33;2;10.8;1.4;1.74;1
1;1;4;9238;1;1;127.0;19;19;0;127.4;1;0;0;1;0;0;20;0;11.16;0;0;6;6;6;11.33;0;7.6;2.6;0.32;1
1;1;4;9500;1;1;140.0;19;19;7;129.5;1;0;0;1;0;0;18;0;12.32;0;0;8;8;7;12.32;0;10.8;1.4;1.74;1
1;44;1;9238;1;39;130.0;38;38;10;126.7;0;0;1;1;0;0;21;0;12.16;0;2;6;7;6;11.71;0;13.9;-0.3;0.79;1
1;17;2;9238;1;1;128.0;19;37;8;116.5;0;0;0;1;0;1;18;0;11.14;0;0;6;11;4;11.25;0;16.2;0.3;-0.92;1
1;1;1;9238;1;1;132.0;34;34;0;119.1;1;0;0;1;0;0;18;0;11.0;0;0;6;9;4;10.75;0;7.6;2.6;0.32;1
1;1;2;9500;1;1;149.0;19;38;9;126.5;1;0;0;1;0;0;18;0;12.91;0;0;8;8;7;12.91;0;12.7;3.7;-1.7;1
1;1;4;9773;1;1;155.0;3;19;4;149.8;1;0;0;1;0;1;18;0;13.83;0;0;6;6;6;14.16;0;16.2;0.3;-0.92;1
1;1;1;9085;1;1;120.0;19;1;7;115.1;1;0;0;1;0;0;19;0;13.85;0;0;6;9;5;13.4;0;13.9;-0.3;0.79;1
1;39;1;9254;1;19;133.1;3;19;3;124.5;0;0;0;1;0;1;36;0;13.71;0;0;6;6;5;12.8;0;16.2;0.3;-0.92;3
1;1;2;9500;1;1;131.0;38;1;4;128.3;1;0;0;1;0;1;18;0;12.64;0;0;8;8;7;12.64;0;12.7;3.7;-1.7;1
1;1;1;9500;1;1;149.0;37;37;9;136.0;0;0;0;1;0;1;18;0;12.91;0;0;7;7;6;12.91;0;7.6;2.6;0.32;1
1;43;1;9130;1;1;140.0;1;3;2;140.0;1;0;0;1;0;1;20;0;15.62;0;0;6;8;6;15.85;0;13.9;-0.3;0.79;1
1;39;1;9991;0;1;133.1;37;37;9;126.3;0;0;0;1;0;1;26;0;0.0;0;0;5;8;0;0.0;0;16.2;0.3;-0.92;3
1;43;1;9773;1;1;122.0;1;1;5;126.9;0;0;0;1;0;0;21;0;11.71;0;0;6;7;6;12.0;0;7.6;2.6;0.32;1
1;39;1;9556;1;40;130.0;1;1;5;145.0;0;0;0;1;0;0;25;0;12.12;0;0;8;9;8;1.1311475409836065;0;15.5;2.8;-4.06;1
1;18;1;9147;1;1;121.0;19;3;5;115.8;1;0;0;1;0;1;19;0;11.6;0;0;5;5;5;11.6;0;12.4;0.5;1.79;1
1;39;1;8014;0;1;120.0;19;37;7;100.0;1;0;0;1;0;0;24;0;10.0;0;0;6;6;0;0.0;6;9.4;-0.8;-3.12;3
1;39;1;8014;0;1;133.1;1;19;4;102.5;0;0;0;1;0;1;27;0;10.0;0;0;6;13;0;0.0;0;8.9;1.4;3.51;3
1;17;1;9085;1;1;121.0;19;37;3;131.5;0;0;0;1;0;0;21;0;0.0;1;0;5;9;2;13.5;0;7.6;2.6;0.32;3
1;1;1;9147;1;1;133.0;38;38;7;147.0;0;0;0;1;0;1;18;0;13.0;0;0;5;8;3;12.33;0;9.4;-0.8;-3.12;1
2;1;4;9853;1;1;134.0;37;37;7;122.5;0;1;0;1;0;1;19;0;13.33;0;0;6;6;6;14.5;0;10.8;1.4;1.74;1
1;1;3;9254;1;1;115.0;1;1;3;117.5;1;0;0;1;0;0;18;0;11.25;0;0;6;13;2;12.5;0;9.4;-0.8;-3.12;3
1;51;1;9500;1;1;127.0;19;1;9;150.0;0;0;0;1;0;1;19;0;13.85;0;0;8;9;7;1.219;0;11.1;0.6;2.02;1
1;18;1;9500;1;1;135.0;1;38;5;127.5;1;0;0;1;0;1;19;0;13.74;0;0;8;9;7;1.1311475409836065;0;16.2;0.3;-0.92;1
2;7;1;9991;0;43;140.0;40;5;3;140.0;0;0;0;1;0;0;33;0;15.33;0;0;5;5;5;15.8;0;11.1;0.6;2.02;1
2;7;1;9147;1;3;130.0;1;4;10;130.0;0;0;0;1;0;0;45;0;11.0;0;0;5;5;5;13.8;0;12.4;0.5;1.79;1
1;1;1;9238;1;1;135.0;1;1;9;133.3;0;0;0;1;0;1;20;0;12.0;0;0;6;7;6;12.85;0;11.1;0.6;2.02;1
1;39;2;9670;1;1;140.0;34;34;0;97.0;1;0;0;1;0;0;28;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;3
1;43;1;9500;1;1;120.0;1;1;8;112.0;1;0;0;1;0;1;19;0;11.57;0;0;8;15;7;11.57;0;12.7;3.7;-1.7;1
1;1;2;9254;1;1;140.0;1;37;5;123.6;1;0;0;1;0;0;18;0;12.85;0;0;6;6;3;12.66;0;12.7;3.7;-1.7;1
1;39;1;9254;1;3;133.1;19;19;6;130.5;0;0;0;1;0;0;38;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;3
1;1;2;9670;1;1;135.0;1;3;3;133.3;0;0;0;1;0;0;19;0;13.0;0;0;5;5;5;13.2;0;9.4;-0.8;-3.12;1
1;1;1;9254;1;1;123.0;1;37;9;132.1;0;0;0;1;0;1;21;0;11.0;0;0;6;8;5;12.0;0;15.5;2.8;-4.06;1
1;1;1;9147;1;1;133.1;37;1;10;100.0;0;0;0;1;0;0;21;0;12.0;0;0;5;12;1;15.0;3;16.2;0.3;-0.92;3
1;1;1;9238;1;1;154.0;38;37;9;140.4;0;0;0;1;0;1;22;0;12.6;0;0;6;6;6;13.0;0;10.8;1.4;1.74;1
1;1;1;9853;1;1;148.0;19;19;7;141.7;0;0;0;1;0;1;18;0;13.4;0;0;6;7;6;13.16;0;9.4;-0.8;-3.12;1
1;17;2;9238;1;1;133.0;37;37;9;119.7;0;1;0;1;0;1;18;0;11.33;0;0;6;9;6;11.57;0;15.5;2.8;-4.06;1
1;1;1;9130;1;1;126.0;19;1;9;122.5;1;0;0;0;0;0;25;0;13.5;2;0;5;10;4;14.25;0;9.4;-0.8;-3.12;3
1;39;1;9085;1;19;133.1;19;19;7;140.0;0;0;1;0;0;0;24;0;11.75;0;1;6;14;3;10.33;0;16.2;0.3;-0.92;3
1;1;3;9500;1;1;125.0;3;1;4;119.4;1;0;0;1;0;0;19;0;12.47;0;0;7;8;7;11.46;0;12.4;0.5;1.79;1
1;16;1;171;1;1;145.0;3;3;3;155.0;1;0;0;1;0;0;24;0;12.9;0;9;13;15;9;13.55;0;12.4;0.5;1.79;1
1;1;2;9147;1;1;118.0;37;19;5;119.1;1;0;0;1;0;1;20;0;11.6;0;0;5;5;5;13.6;0;12.4;0.5;1.79;1
1;39;1;9147;1;1;120.0;37;1;1;122.7;0;0;0;0;0;0;25;0;0.0;0;0;5;9;0;0.0;0;10.8;1.4;1.74;3
1;1;1;9147;1;1;127.0;38;19;10;117.9;0;0;0;1;0;1;20;0;12.9;0;4;10;12;10;12.36;0;8.9;1.4;3.51;1
1;7;1;9500;1;3;130.0;19;38;3;130.0;0;0;0;1;0;0;23;0;13.22;0;0;8;8;8;13.22;0;9.4;-0.8;-3.12;1
1;17;3;9500;1;1;129.0;19;37;6;120.0;1;0;0;1;0;1;19;0;13.15;0;0;8;8;7;13.15;0;10.8;1.4;1.74;1
1;44;1;9003;1;39;130.0;37;37;10;130.0;0;0;1;0;0;0;29;0;12.75;0;0;6;8;3;11.33;0;13.9;-0.3;0.79;3
1;1;3;9254;1;1;121.0;19;37;7;116.8;1;0;0;1;0;0;21;0;11.33;0;0;6;8;4;12.25;0;11.1;0.6;2.02;1
1;1;1;9670;1;1;136.0;19;1;8;123.4;1;0;0;1;0;1;18;0;13.25;0;0;6;13;5;14.14;0;11.1;0.6;2.02;1
1;1;3;9070;1;1;125.0;19;38;9;125.4;1;0;0;1;0;0;19;0;12.4;0;0;6;6;5;12.4;0;9.4;-0.8;-3.12;1
1;1;3;9773;1;1;131.0;38;37;7;127.2;1;0;0;1;0;1;18;0;15.0;0;0;6;6;6;12.83;0;8.9;1.4;3.51;3
1;1;1;9085;1;1;122.0;9;19;6;103.4;0;0;0;1;0;0;19;0;14.4;0;0;5;6;5;13.0;0;7.6;2.6;0.32;1
1;1;1;9773;1;1;127.0;37;37;8;123.2;1;0;0;1;0;0;18;0;11.0;0;0;6;12;0;0.0;0;9.4;-0.8;-3.12;1
1;17;1;9147;1;1;136.0;1;1;4;124.1;0;0;0;1;0;0;18;0;12.4;0;0;5;6;5;10.8;0;8.9;1.4;3.51;1
2;39;1;9556;1;19;133.1;38;37;7;99.5;1;0;1;0;0;1;37;0;16.0;0;0;7;12;0;0.0;0;8.9;1.4;3.51;3
1;17;1;9991;0;40;127.0;37;37;6;124.9;0;0;0;1;0;0;29;0;13.57;0;0;5;14;5;12.33;3;16.2;0.3;-0.92;1
1;17;3;9070;1;1;116.0;37;37;9;110.8;0;0;0;1;0;0;18;0;11.83;0;0;6;6;6;12.5;0;7.6;2.6;0.32;1
1;1;1;9238;1;1;121.0;1;1;8;118.9;1;0;0;1;0;1;19;0;11.66;0;0;6;9;5;12.66;0;12.4;0.5;1.79;1
1;43;1;9238;1;1;124.0;1;1;1;118.8;1;0;1;0;0;0;22;0;11.83;0;2;7;8;2;13.0;0;16.2;0.3;-0.92;3
1;1;1;9254;1;1;131.0;37;38;7;137.0;0;0;0;1;0;1;20;0;11.16;0;0;6;10;5;10.6;0;15.5;2.8;-4.06;1
1;39;1;8014;0;1;100.0;37;37;99;100.0;0;0;0;1;0;0;34;0;0.0;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;3
1;43;1;9119;1;1;130.0;37;38;9;120.0;0;0;1;0;0;0;30;0;11.75;0;6;12;19;6;12.16;2;7.6;2.6;0.32;3
1;1;1;9238;1;1;135.0;1;1;4;122.8;0;0;0;1;0;0;18;0;14.0;0;0;6;7;6;14.0;0;10.8;1.4;1.74;1
1;1;1;9238;1;1;130.0;38;19;5;121.6;0;0;0;1;0;0;18;0;12.83;0;0;6;6;6;12.0;0;12.4;0.5;1.79;1
1;1;2;9773;1;1;146.0;3;1;3;149.2;1;0;0;1;0;0;18;0;12.25;0;0;6;10;3;11.66;0;9.4;-0.8;-3.12;1
1;17;4;9500;1;1;146.0;4;1;3;140.0;1;0;0;1;0;0;18;0;14.82;0;0;8;8;7;14.82;0;12.7;3.7;-1.7;1
1;1;2;9773;1;1;154.0;38;38;9;133.4;1;0;0;1;0;1;19;0;11.4;0;0;6;8;5;12.8;0;12.7;3.7;-1.7;1
1;1;1;9070;1;1;137.0;37;37;9;126.2;1;0;0;1;0;1;19;0;13.0;0;0;6;8;6;12.5;0;10.8;1.4;1.74;1
1;1;5;9500;1;1;151.0;1;1;9;127.8;0;0;0;1;0;1;18;0;13.67;0;0;8;8;7;13.67;0;12.7;3.7;-1.7;1
1;44;1;9003;1;39;150.0;37;38;8;150.0;0;0;0;1;0;1;21;0;12.66;0;0;6;8;5;12.8;0;13.9;-0.3;0.79;1
1;1;2;9147;1;1;121.0;1;19;9;113.7;1;0;0;0;0;0;20;0;10.0;0;0;5;12;1;13.0;0;7.6;2.6;0.32;3
1;17;1;9147;1;1;122.0;12;19;8;117.8;1;0;0;1;0;0;20;0;13.5;0;0;5;8;5;12.33;0;13.9;-0.3;0.79;1
1;1;1;9500;1;1;143.0;5;1;5;136.7;0;0;0;1;0;0;19;0;12.67;0;1;8;8;8;13.55;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;152.0;1;38;5;144.7;0;0;0;1;0;0;20;0;14.5;0;0;6;7;6;15.42;0;16.2;0.3;-0.92;1
1;17;3;9500;1;1;145.0;12;1;10;139.8;1;0;0;1;0;0;18;0;13.68;0;0;8;8;8;1.1311475409836065;0;13.9;-0.3;0.79;1
1;42;1;9853;1;1;120.0;37;38;3;113.7;0;0;0;1;0;0;20;0;11.0;0;0;6;10;3;10.66;0;12.7;3.7;-1.7;3
2;7;1;9130;1;3;140.0;5;4;0;140.0;0;0;1;0;0;0;29;0;11.55;4;5;7;12;5;13.2;2;7.6;2.6;0.32;3
1;1;1;9500;1;1;143.0;19;19;6;142.3;0;0;0;1;0;1;18;0;1.379;0;0;8;8;8;13.77;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;129.0;19;19;5;119.6;1;0;0;1;0;1;20;0;1.4;0;0;8;11;7;13.81;0;15.5;2.8;-4.06;1
1;16;2;9147;1;1;139.0;38;37;9;123.7;1;0;0;1;0;1;22;0;12.0;0;0;5;8;4;11.4;2;16.2;0.3;-0.92;1
4;1;1;8014;0;1;133.1;39;19;10;143.0;1;0;0;1;0;1;47;0;14.16;0;0;6;7;6;14.16;0;16.2;0.3;-0.92;1
2;51;1;9991;0;1;127.0;37;37;4;100.1;0;0;0;1;0;0;31;0;14.0;0;0;5;5;5;13.8;0;8.9;1.4;3.51;1
1;1;1;9070;1;1;126.0;19;37;5;119.4;0;0;0;1;0;1;21;0;13.8;0;0;6;6;6;12.83;0;16.2;0.3;-0.92;1
1;1;1;8014;0;1;128.0;38;38;0;122.1;0;0;0;1;0;0;21;0;12.8;0;0;6;10;6;11.85;0;7.6;2.6;0.32;1
2;39;1;9773;1;12;100.0;1;1;4;100.0;0;0;0;1;0;0;24;0;12.16;0;0;6;6;6;13.83;0;7.6;2.6;0.32;1
1;17;1;9070;1;1;123.0;4;37;9;113.9;0;0;0;1;0;0;18;0;12.5;0;0;6;6;6;12.33;0;15.5;2.8;-4.06;1
1;39;1;8014;0;15;170.0;34;1;2;101.0;0;0;0;1;0;0;32;0;12.0;0;0;6;12;4;11.5;0;7.6;2.6;0.32;1
1;18;2;8014;0;1;117.0;3;1;4;111.8;1;0;0;1;0;1;19;0;10.83;0;0;6;9;6;11.5;0;10.8;1.4;1.74;1
1;39;1;9500;1;1;140.0;3;3;1;140.0;1;0;0;1;0;0;24;0;13.38;0;0;8;8;8;13.38;0;9.4;-0.8;-3.12;1
1;17;4;9085;1;1;123.0;19;19;10;124.4;1;0;0;1;0;0;19;0;15.66;0;0;6;9;6;14.5;0;15.5;2.8;-4.06;1
1;44;1;9003;1;39;150.0;19;37;6;150.0;0;0;1;1;0;1;19;0;14.33;0;0;6;7;6;13.83;0;13.9;-0.3;0.79;1
1;44;1;9003;1;39;140.0;37;37;4;140.0;0;0;0;1;0;0;24;0;11.42;0;0;6;12;5;13.0;0;12.4;0.5;1.79;1
1;17;4;9238;1;1;123.0;19;19;144;116.0;1;0;0;1;0;1;18;0;11.66;0;0;6;8;6;11.66;0;8.9;1.4;3.51;1
1;1;1;9070;1;1;130.0;38;37;6;135.6;1;0;0;1;0;1;19;0;12.0;0;0;6;10;2;11.33;0;8.9;1.4;3.51;3
2;1;1;9500;1;1;137.0;3;38;4;121.0;0;0;0;1;0;1;19;0;14.72;0;0;8;8;7;14.72;0;10.8;1.4;1.74;1
1;17;2;9773;1;1;126.0;19;38;8;118.7;1;0;0;1;0;1;18;0;14.16;0;0;6;6;6;13.66;0;12.4;0.5;1.79;1
1;1;1;9238;1;1;125.0;1;1;3;125.7;1;0;0;1;0;0;18;0;11.57;0;0;6;8;6;12.33;0;12.4;0.5;1.79;1
1;17;4;9556;1;1;112.0;1;1;10;107.1;1;0;0;1;0;0;20;0;12.5;0;0;8;8;8;1.1311475409836065;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;141.0;19;38;7;125.5;0;0;0;1;0;0;18;0;12.86;2;0;8;10;8;12.86;2;9.4;-0.8;-3.12;1
1;17;4;9670;1;1;135.0;38;38;7;127.0;1;0;0;1;0;0;18;0;12.25;0;0;6;9;6;13.71;0;11.1;0.6;2.02;1
1;1;2;9085;1;1;117.0;38;37;9;113.5;1;0;0;1;0;1;21;0;12.0;0;0;5;5;5;12.2;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;160.0;19;19;9;154.4;0;0;0;1;0;1;18;0;15.11;0;0;8;9;8;16.16;0;15.5;2.8;-4.06;1
1;51;1;9670;1;1;136.0;19;19;5;122.0;0;0;1;0;0;0;18;0;12.5;0;0;5;6;4;10.25;0;9.4;-0.8;-3.12;3
1;17;2;9238;1;1;143.0;1;11;3;128.0;1;0;0;1;0;0;19;0;0.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12;3
1;1;1;9670;1;1;119.0;1;19;10;115.5;1;0;0;1;0;0;19;0;11.0;0;0;6;9;4;11.0;0;10.8;1.4;1.74;1
1;17;4;9670;1;1;120.0;1;19;5;117.2;1;0;0;1;0;0;18;0;11.87;0;0;6;11;4;14.6;0;11.1;0.6;2.02;1
1;39;1;9130;1;3;150.0;3;1;90;150.0;1;0;0;1;0;0;34;0;11.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;3
1;1;3;9085;1;1;142.0;11;11;90;155.3;0;0;0;1;0;0;19;0;15.2;0;0;5;6;5;13.2;0;7.6;2.6;0.32;1
1;44;1;9130;1;39;120.0;37;37;8;120.0;1;0;1;0;0;0;19;0;11.6;0;1;6;12;2;11.0;0;12.4;0.5;1.79;3
1;51;1;9238;1;1;160.0;3;19;1;116.1;0;0;1;1;0;0;26;0;14.83;0;0;6;7;6;15.14;0;11.1;0.6;2.02;1
1;17;1;9853;1;1;133.1;34;34;0;118.9;1;0;0;1;0;0;21;0;11.33;0;0;6;10;3;11.33;0;7.6;2.6;0.32;3
1;17;2;9147;1;1;142.0;19;19;8;127.3;0;0;0;1;0;1;18;0;11.2;0;0;5;5;5;11.8;0;11.1;0.6;2.02;1
1;17;4;9853;1;1;121.0;38;38;7;113.7;1;0;0;1;0;1;20;0;13.4;0;0;6;9;5;13.66;0;9.4;-0.8;-3.12;1
1;51;1;9147;1;1;135.0;1;1;4;118.5;0;0;0;1;0;0;25;0;10.5;0;0;5;5;0;0.0;0;11.1;0.6;2.02;3
1;1;1;9147;1;1;153.0;1;38;3;146.7;0;0;0;1;0;0;18;0;16.2;0;0;5;5;5;16.4;0;11.1;0.6;2.02;1
1;1;1;9500;1;1;140.0;19;19;6;124.3;1;0;0;1;0;1;18;0;14.54;0;0;8;11;8;1.488;0;16.2;0.3;-0.92;1
1;1;1;9500;1;1;152.0;41;19;5;137.8;0;0;0;1;0;0;19;0;13.69;0;0;8;9;8;14.35;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;120.0;19;38;9;130.2;0;0;0;1;0;1;18;0;11.28;0;0;6;10;6;11.85;0;12.4;0.5;1.79;1
1;17;1;9500;1;1;160.0;38;38;7;147.8;0;0;0;1;0;0;20;0;11.75;0;0;8;12;6;13.08;0;15.5;2.8;-4.06;1
1;7;1;9085;1;40;150.0;19;19;5;150.0;0;0;1;0;0;0;26;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;3
1;42;1;9500;1;1;100.0;37;37;9;100.0;1;0;0;1;0;1;19;0;13.05;0;0;8;8;7;13.05;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;150.0;1;1;1;155.6;0;0;0;1;0;0;19;0;14.3;0;0;8;9;8;14.05;0;16.2;0.3;-0.92;1
1;43;4;9147;1;1;124.0;37;37;9;117.4;0;0;0;1;0;0;19;0;11.8;0;4;10;14;8;12.0;0;7.6;2.6;0.32;1
1;5;3;9085;1;1;141.0;1;19;5;128.8;1;0;0;1;0;0;19;0;10.33;1;0;5;8;3;13.0;0;7.6;2.6;0.32;1
1;1;1;9254;1;1;121.0;19;19;8;117.5;1;0;0;1;0;0;18;0;10.57;0;0;6;11;3;11.66;0;16.2;0.3;-0.92;1
1;43;1;9500;1;6;134.0;1;37;9;120.4;1;0;0;1;0;0;19;0;13.33;0;0;7;7;6;13.33;0;7.6;2.6;0.32;1
1;1;1;9238;1;1;134.0;1;1;6;130.9;0;0;1;1;0;0;18;0;11.85;0;0;6;9;5;11.0;0;13.9;-0.3;0.79;1
1;1;1;9853;1;1;132.0;2;19;4;125.0;1;0;0;1;0;0;18;0;12.6;0;0;6;8;5;11.4;0;9.4;-0.8;-3.12;1
1;1;1;9085;1;1;135.0;19;38;5;136.8;1;0;0;1;0;0;18;0;14.0;3;0;5;7;5;11.6;0;9.4;-0.8;-3.12;1
1;1;1;9853;1;1;123.0;1;38;6;121.6;1;0;0;1;0;0;18;0;12.0;0;0;7;9;6;12.66;0;11.1;0.6;2.02;1
1;44;1;9119;1;39;151.0;19;37;7;151.0;0;0;1;1;0;0;26;0;0.0;0;0;5;5;0;0.0;0;16.2;0.3;-0.92;3
1;1;1;9238;1;1;107.0;38;38;7;103.5;1;0;0;1;0;0;20;0;12.0;0;0;6;7;6;13.0;0;12.4;0.5;1.79;1
1;1;1;8014;0;1;126.0;37;38;10;119.4;0;0;0;1;0;0;19;0;12.66;0;0;6;6;6;11.66;0;12.7;3.7;-1.7;1
1;1;1;9238;1;1;133.0;34;37;9;134.4;1;0;0;1;0;1;18;0;12.16;0;0;6;9;6;13.66;0;9.4;-0.8;-3.12;1
1;44;1;9238;1;39;140.0;38;37;7;143.0;0;0;0;1;0;0;19;0;13.33;0;2;6;6;6;14.66;0;13.9;-0.3;0.79;1
1;7;1;9853;1;40;110.0;41;3;1;110.0;0;0;1;1;0;0;40;0;15.0;0;0;7;7;7;14.57;0;12.4;0.5;1.79;1
1;1;4;9500;1;1;141.0;38;38;7;132.5;1;0;0;1;0;1;18;0;1.339;0;0;8;8;8;1.339;0;9.4;-0.8;-3.12;1
1;17;1;9238;1;1;122.0;3;1;10;114.7;0;0;0;1;0;0;19;0;12.16;0;0;6;8;6;12.42;0;13.9;-0.3;0.79;1
1;17;1;9130;1;1;156.0;2;9;5;166.9;0;0;0;1;0;0;18;0;11.25;0;0;5;6;4;12.5;0;7.6;2.6;0.32;1
1;1;1;9085;1;1;129.0;1;2;1;125.9;1;0;0;1;0;0;19;0;12.0;2;0;5;8;3;12.0;0;9.4;-0.8;-3.12;1
1;1;1;171;1;1;188.0;3;3;2;178.3;1;0;0;1;0;0;18;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;3
2;39;1;8014;0;1;120.0;37;37;9;117.0;1;0;0;1;0;0;33;0;12.83;0;0;6;8;6;12.85;0;12.4;0.5;1.79;1
1;39;1;9003;1;3;130.0;3;3;2;150.0;0;0;0;1;0;0;35;0;14.0;0;0;6;11;6;13.1;0;16.2;0.3;-0.92;1
1;42;1;9147;1;1;130.0;37;38;1;130.0;1;0;0;1;0;0;26;0;13.0;0;1;5;7;2;12.0;0;9.4;-0.8;-3.12;1
1;1;1;9773;1;1;140.0;19;19;5;135.1;1;0;0;1;0;0;18;0;13.5;0;0;6;8;6;12.5;0;9.4;-0.8;-3.12;1
1;43;1;9238;1;1;110.0;37;37;9;110.0;0;0;0;1;0;0;36;0;10.69;1;9;13;19;9;12.3;0;15.5;2.8;-4.06;1
4;39;1;9991;0;1;133.1;37;37;6;136.2;0;0;0;1;0;0;39;0;11.0;0;0;5;9;5;11.66;0;10.8;1.4;1.74;1
2;39;1;9238;1;1;120.0;37;37;9;116.0;0;0;0;1;0;0;44;0;13.0;0;0;6;6;6;13.83;0;12.7;3.7;-1.7;1
